Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.6,-0.8743911982,-0.5761502981,4.813916206,0.1719323844,-0.5640904307,0.9657779336
0.602,-0.9308465123,-0.5181818604,4.74469471,0.1765749604,-0.5701990724,0.9586395621
0.604,-0.9924636483,-0.4634408355,4.639474392,0.1806764901,-0.5758364797,0.9528974295
0.606,-1.060775042,-0.4009713233,4.569400787,0.1848827302,-0.5835159421,0.9483420849
0.608,-1.143202662,-0.3311181068,4.509363651,0.189734742,-0.5923123956,0.9442754984
0.61,-1.216292739,-0.2654212117,4.439500809,0.1945693046,-0.6009517908,0.9401041269
0.612,-1.284048676,-0.177563563,4.381561756,0.1996831149,-0.6101322174,0.9358804226
0.614,-1.353911519,-0.0858656466,4.326734543,0.2058615834,-0.6214593649,0.9313076735
0.616,-1.418487906,0.01144428458,4.270125866,0.2115513533,-0.6314252019,0.9269269109
0.618,-1.477988601,0.1020696089,4.216821194,0.2167000771,-0.6392791867,0.9226159453
0.62,-1.507858634,0.1922160983,4.182478905,0.2228959948,-0.6475171447,0.9186540246
0.622,-1.541818023,0.2891142368,4.147657871,0.2291966379,-0.6543588638,0.9151459336
0.624,-1.588849783,0.3829860985,4.107406139,0.2339788377,-0.659978807,0.9118298292
0.626,-1.618528247,0.4772889018,4.097120762,0.2387610376,-0.6657384038,0.9095259905
0.628,-1.624762654,0.5556558967,4.094534874,0.2445031703,-0.6718645096,0.9073268771
0.63,-1.625921488,0.6086634994,4.105950832,0.2487268746,-0.677519381,0.9051800966
0.632,-1.620740533,0.6420482993,4.121417046,0.2523571551,-0.6826506257,0.9033474922
0.634,-1.614774227,0.6774920821,4.150051594,0.2557081878,-0.6869615912,0.9023002982
0.636,-1.612964153,0.7153300047,4.176799774,0.258343637,-0.689335227,0.9018639922
0.638,-1.585526586,0.7528902292,4.215068817,0.2622531652,-0.6890559793,0.9001011848
0.64,-1.550034881,0.7744380236,4.258307934,0.2660579979,-0.6873455644,0.8968723416
0.642,-1.489308357,0.8001326323,4.3021698,0.2679255009,-0.6847624779,0.8924043179
0.644,-1.420154333,0.8212303519,4.347056389,0.2696359158,-0.6811845303,0.8874126673
0.646,-1.347083211,0.8399050832,4.392718315,0.2715906799,-0.6762627363,0.8825432062
0.648,-1.258143425,0.8599398136,4.441081524,0.2723760903,-0.66889745,0.8786685467
0.65,-1.154627681,0.8782410622,4.49131155,0.2717652023,-0.6602057219,0.8764694333
0.652,-1.062441349,0.9115492105,4.536217213,0.2693043053,-0.6484596133,0.8739910722
0.654,-0.9660891294,0.9516856074,4.576765537,0.2660928965,-0.6361026764,0.8714079857
0.656,-0.8536861539,0.9728791118,4.62349081,0.2625673413,-0.6254038215,0.8694008589
0.658,-0.7320702672,0.9855587482,4.661961079,0.2582912743,-0.6147224307,0.867323935
0.66,-0.616210103,0.9923200011,4.707527161,0.2524618804,-0.6043900847,0.8652120829
0.662,-0.508528471,0.9924157858,4.75350523,0.246283412,-0.5932374001,0.861843586
0.664,-0.4023025036,0.9939863086,4.796888828,0.2409427017,-0.5814389586,0.8563632369
0.666,-0.3210337162,0.9835476279,4.83821249,0.2343453616,-0.5693787336,0.8506560326
0.668,-0.2449938655,0.9807512164,4.878243446,0.2278701812,-0.5565680265,0.8448615074
0.67,-0.1628536135,0.9636374712,4.924547195,0.2220756859,-0.5425181389,0.8371297121
0.672,-0.09232041985,0.9546352625,4.967690945,0.2159321308,-0.5276479125,0.8289441466
0.674,-0.04428315535,0.9645280838,5.013046265,0.2099631131,-0.5124461055,0.8221373558
0.676,0.01651041396,0.9845052958,5.071139812,0.2040464431,-0.4967730641,0.8165173531
0.678,0.06426995248,0.9891883731,5.106564045,0.198496297,-0.4818854034,0.8117177486
0.68,0.1009970009,1.008092999,5.142678261,0.1937140971,-0.4679227769,0.8066039085
0.682,0.1363162696,1.053314686,5.175239086,0.1895427555,-0.4534190893,0.8013679385
0.684,0.1625471413,1.102079749,5.195149422,0.1865931451,-0.4402418435,0.7963937521
0.686,0.1840279251,1.138873935,5.204649925,0.185388878,-0.4298397005,0.7918384075
0.688,0.196420297,1.173474908,5.212665558,0.1849001795,-0.419908762,0.7871434689
0.69,0.2050011307,1.204877138,5.219656944,0.183434099,-0.4108330607,0.7820820212
0.692,0.1999637336,1.256189704,5.235343456,0.18284069,-0.4033455849,0.777805984
0.694,0.1787319481,1.308641911,5.252323151,0.1835562736,-0.3949156404,0.7741757035
0.696,0.1551059633,1.355644941,5.265711308,0.1844638437,-0.386136651,0.7708072066
0.698,0.1188290194,1.389786243,5.26206255,0.1864186227,-0.3787713647,0.7675434351
0.7,0.07110778987,1.440198541,5.25863409,0.1891064197,-0.3722961843,0.7640004158
0.702,0.02495715953,1.487814426,5.245150089,0.1924050897,-0.364930898,0.7593927383
0.704,-0.02292687632,1.529310703,5.221543312,0.1953372508,-0.3578273952,0.7553261518
0.706,-0.05896440148,1.565319419,5.192324162,0.1971523911,-0.3530451953,0.7533364892
0.708,-0.08118259162,1.618863344,5.170728683,0.1994736791,-0.3495196402,0.7506486773
0.71,-0.1007001251,1.684799671,5.160223007,0.2023185641,-0.3471285403,0.7463900447
0.712,-0.1301105022,1.746349812,5.152819633,0.2050412744,-0.3458544314,0.7421314716
0.714,-0.1543110758,1.805898428,5.152839184,0.2083748579,-0.3450166881,0.7375586629
0.716,-0.1781573296,1.866739869,5.161975384,0.2112895548,-0.345610112,0.7322179675
0.718,-0.2054033577,1.919239998,5.167750359,0.2137504667,-0.3493276536,0.7268947363
0.72,-0.2323141843,1.947941661,5.168143272,0.2169618756,-0.3543193042,0.7209431529
0.722,-0.2449459881,1.964950085,5.154400349,0.2201558352,-0.3588745892,0.7134731412
0.724,-0.2860209048,2.007969141,5.162492752,0.2236813903,-0.3638837039,0.7053748369
0.726,-0.3031059206,2.041621923,5.152322292,0.2269975245,-0.3693989217,0.6973463297
0.728,-0.3345848918,2.071032524,5.147255898,0.2296155095,-0.3763802648,0.689335227
0.73,-0.3490075767,2.103650808,5.136405468,0.2322509587,-0.385525763,0.6813416481
0.732,-0.36503914,2.148729086,5.120268345,0.2349038571,-0.3943047822,0.6733654737
0.734,-0.3641772568,2.197053432,5.088482857,0.2378883809,-0.4010243118,0.6650577188
0.736,-0.3786286414,2.261888504,5.048289299,0.2409950644,-0.4066093564,0.6566277742
0.738,-0.3554240465,2.326033831,4.999380589,0.2438225001,-0.4117231667,0.6478313208
0.74,-0.3249123096,2.427078962,4.969835758,0.2453060299,-0.4172733128,0.6388777494
0.742,-0.2938068509,2.520088911,4.951027393,0.2462136,-0.4233296216,0.6301860213
0.744,-0.2562944889,2.625586987,4.94896841,0.2465975732,-0.4292637408,0.6215990186
0.746,-0.2232736647,2.71467042,4.938491344,0.2461088747,-0.4348313212,0.6127501726
0.748,-0.1615319997,2.819383383,4.930398941,0.2462310493,-0.4399451315,0.6040933728
0.75,-0.1235791147,2.915084124,4.920266628,0.2469117343,-0.4448669851,0.5958204865
0.752,-0.05449203029,2.997320414,4.907902718,0.2484476119,-0.4484449029,0.5874080062
0.754,0.01636676304,3.066436052,4.91447258,0.2503325641,-0.4508360028,0.5786290169
0.756,0.09697474539,3.139784813,4.915573597,0.2523746192,-0.4524591565,0.5693613291
0.758,0.1893526316,3.209369898,4.904206276,0.2547831535,-0.4531049132,0.5602332354
0.76,0.2635058165,3.273754835,4.916205883,0.2573313415,-0.4533841908,0.551454246
0.762,0.3529244661,3.343090773,4.911015034,0.2596351802,-0.4534888864,0.5428497791
0.764,0.4416919053,3.40236187,4.902367115,0.2618342936,-0.4535238147,0.534594357
0.766,0.514015913,3.445352077,4.941028595,0.2639985085,-0.453541249,0.5268276334
0.768,0.5911284089,3.473392725,4.99562645,0.2661452591,-0.4532445371,0.520195365
0.77,0.6577733755,3.487107038,5.057454109,0.2679603994,-0.4537506998,0.5146452188
0.772,0.7148607373,3.504259109,5.145685673,0.2686934471,-0.4558450878,0.5095489025
0.774,0.7687686086,3.495141745,5.228457451,0.2689901292,-0.4585852623,0.504627049
0.776,0.8124675155,3.478018522,5.315424919,0.2687981427,-0.4616046846,0.5007349849
0.778,0.845536232,3.460148096,5.398063183,0.2665117681,-0.4650429785,0.497890085
0.78,0.8839105368,3.444930553,5.480653286,0.2624277174,-0.4686557949,0.4954640567
0.782,0.9308847785,3.436723471,5.539732456,0.2585530877,-0.471378535,0.4938583672
0.784,0.9582840204,3.42892766,5.594818592,0.2544515431,-0.4750262499,0.4916068912
0.786,1.004721999,3.420950174,5.630319595,0.2480461895,-0.4805938601,0.4885002077
0.788,1.064605713,3.42098856,5.654290676,0.2394417226,-0.486353457,0.4862836301
0.79,1.108496189,3.450284243,5.677073956,0.2312037647,-0.492793709,0.4847477376
0.792,1.126989007,3.484454155,5.697060585,0.2231228948,-0.500141561,0.4828628004
0.794,1.145491481,3.510119915,5.73839426,0.214151904,-0.5075591803,0.481780678
0.796,1.166014552,3.535393,5.781173229,0.2054427117,-0.5156226158,0.4813269079
0.798,1.16697216,3.55613637,5.817871571,0.1974840015,-0.5245935917,0.4811523557
0.8,1.176826835,3.565330267,5.861504078,0.1907644868,-0.5342452526,0.4820250273
0.802,1.204513311,3.553972244,5.906581402,0.1839402467,-0.5457469821,0.4830198586
0.804,1.233588457,3.549135923,5.955864429,0.176103726,-0.5589416623,0.4831071496
0.806,1.247216344,3.546962023,5.979509354,0.1688082516,-0.5725203753,0.482827872
0.808,1.253718853,3.53845787,6.031569004,0.1623679847,-0.5862560868,0.4823915362
0.81,1.271685004,3.528852224,6.085227489,0.1559626162,-0.599747479,0.4806287587
0.812,1.270621896,3.529867411,6.098270893,0.1498714238,-0.6131166816,0.4777140617
0.814,1.256122708,3.523824453,6.126206398,0.144565627,-0.6255085468,0.4746248424
0.816,1.249706268,3.529158592,6.152370453,0.139242366,-0.6362423301,0.470854938
0.818,1.236969113,3.538630009,6.181436062,0.1336049587,-0.6469237208,0.467102468
0.82,1.203526855,3.575395584,6.223258018,0.1275137514,-0.657884419,0.4643099308
0.822,1.198278785,3.582855701,6.241013527,0.1225221157,-0.6689847112,0.4609763622
0.824,1.195041895,3.605102777,6.273153305,0.1179668009,-0.6791774035,0.4573984444
0.826,1.216359854,3.673098087,6.32177496,0.1123119369,-0.689335227,0.454675734
0.828,1.24119246,3.729964972,6.352956772,0.1062381938,-0.7010464072,0.4520053566
0.83,1.264780164,3.772237062,6.390890598,0.1009149402,-0.7121117711,0.4490033984
0.832,1.289813995,3.79679203,6.4220438,0.09622000158,-0.7232644558,0.4462108612
0.834,1.314196467,3.807508469,6.46839571,0.0905302316,-0.7356737256,0.4431914687
0.836,1.338387489,3.822036505,6.513780117,0.08473573625,-0.7489382029,0.4397357106
0.838,1.354735136,3.830770493,6.539656639,0.07827802002,-0.7625517845,0.436768651
0.84,1.393818021,3.871385813,6.631660938,0.07091272622,-0.7769333124,0.4339761138
0.842,1.422931552,3.893048525,6.683711052,0.06380923837,-0.7916115522,0.4315675497
0.844,1.449315667,3.929986238,6.728338718,0.05649630725,-0.8061152101,0.4293335378
0.846,1.466410279,3.951170206,6.742282867,0.04846779257,-0.8221198916,0.4262093902
0.848,1.496050358,3.997569799,6.770467281,0.03953170776,-0.8393637538,0.4233645201
0.85,1.559104085,4.047771454,6.811983109,0.02925171889,-0.8574278951,0.4209385216
0.852,1.577893853,4.062739849,6.819864273,0.01719149388,-0.8758411407,0.4180587232
0.854,1.618183494,4.081165791,6.836346149,0.005323254038,-0.8950048089,0.4146902263
0.856,1.728067756,4.104351044,6.865056992,-0.006108652335,-0.9147968888,0.4110948443
0.858,1.798629642,4.122805595,6.879173279,-0.01898918301,-0.9354964495,0.4074296653
0.86,1.917219281,4.113554478,6.960193157,-0.03337069601,-0.9578017592,0.4034154117
0.862,1.946533799,4.107703209,6.996039391,-0.04775220901,-0.9807702899,0.3992440701
0.864,1.974957943,4.099716187,7.055846691,-0.06244787946,-1.00431478,0.3947062194
0.866,2.009702444,4.101296425,7.115356922,-0.07757988572,-1.02810359,0.3903428912
0.868,2.057931423,4.11629343,7.176456928,-0.09288642555,-1.051997185,0.3854036033
0.87,2.111005783,4.1690135,7.244873524,-0.1098684743,-1.075297356,0.3792949617
0.872,2.136192799,4.185169697,7.264429092,-0.1278104633,-1.096764922,0.3730117679
0.874,2.274031878,4.279635906,7.291282654,-0.1452288479,-1.117830992,0.366047889
0.876,2.338349819,4.346347809,7.282893658,-0.1608320922,-1.138705134,0.3578448594
0.878,2.372864485,4.374962807,7.282002926,-0.1750739813,-1.159195304,0.3494498134
0.88,2.446739912,4.427759647,7.278306007,-0.1881290376,-1.180156708,0.3397283256
0.882,2.555666685,4.489032269,7.243015766,-0.2000845522,-1.199739337,0.3281916976
0.884,2.601223707,4.490095139,7.228573799,-0.2109404951,-1.217820883,0.316550374
0.886,2.619199276,4.490794659,7.223957539,-0.2207143307,-1.234645963,0.3045425117
0.888,2.644003153,4.495659828,7.193723679,-0.2297551483,-1.249376535,0.2917667031
0.89,2.65564847,4.499461651,7.173057079,-0.2365968376,-1.263583422,0.2780483961
0.892,2.642643213,4.498762608,7.1808815,-0.2412568629,-1.277580976,0.2642602921
0.894,2.635661602,4.492154121,7.203789234,-0.2447475195,-1.28864634,0.2504372895
0.896,2.630250692,4.503158092,7.249288559,-0.2474178672,-1.296290994,0.2356543541
0.898,2.624830246,4.517647743,7.310101032,-0.2497740686,-1.300985932,0.2201732844
0.9,2.625165462,4.547863007,7.381659031,-0.2519906461,-1.302277446,0.2040813416
0.902,2.61908412,4.594769955,7.489589691,-0.2541722953,-1.30184114,0.1871167421
0.904,2.612648726,4.598390102,7.537876129,-0.2569473684,-1.299467444,0.1698030829
0.906,2.609603167,4.612726688,7.558465958,-0.2593384683,-1.296290994,0.1532748193
0.908,2.607007742,4.651129246,7.588403225,-0.2612583339,-1.293725252,0.1364498436
0.91,2.599126339,4.689455986,7.600259304,-0.2648711801,-1.288576603,0.1207593307
0.912,2.577252626,4.741228104,7.579535007,-0.269513756,-1.279553175,0.1080707833
0.914,2.561565876,4.758667469,7.568770409,-0.2742261291,-1.270809174,0.09501572698
0.916,2.526227474,4.7949543,7.548659325,-0.2805791199,-1.263478756,0.08054694533
0.918,2.495121956,4.82972765,7.529084682,-0.2882062197,-1.253862023,0.06707300246
0.92,2.469724417,4.911484241,7.492270947,-0.2966885269,-1.241732001,0.05464625731
0.922,2.457513809,4.944246769,7.479543686,-0.3070732355,-1.228589654,0.04297000542
0.924,2.425939322,4.997733593,7.452364922,-0.3195174336,-1.216302514,0.03220132366
0.926,2.377499819,5.052388191,7.439311504,-0.3343527317,-1.204992771,0.021834068
0.928,2.326206207,5.101076603,7.425798416,-0.3508111835,-1.193438649,0.01193805225
0.93,2.273409367,5.138885975,7.402469158,-0.3679328561,-1.18148315,0.002844886621
0.932,2.168035984,5.190505028,7.353426933,-0.3859446645,-1.169039011,-0.005881759338
0.934,2.09929347,5.206009865,7.323872566,-0.4049687386,-1.156071186,-0.01480039209
0.936,2.065420389,5.215998173,7.303033352,-0.4253192842,-1.144168019,-0.02443460934
0.938,1.956302285,5.199410915,7.262351036,-0.4462457895,-1.134271979,-0.03467969224
0.94,1.919048429,5.190006733,7.250935555,-0.4670675695,-1.125824571,-0.04515166581
0.942,1.843918324,5.168095112,7.230173111,-0.4887969196,-1.120187163,-0.05698499829
0.944,1.774189711,5.123160839,7.209037304,-0.5102644563,-1.117883325,-0.06970845163
0.946,1.7102741,5.087640285,7.204890251,-0.5300564766,-1.118214965,-0.08244935423
0.948,1.675012231,5.070957661,7.207705975,-0.5488362312,-1.120239615,-0.09553932399
0.95,1.646751046,5.063391685,7.213001728,-0.566586256,-1.124533057,-0.1090656221
0.952,1.639558911,5.077010155,7.224876881,-0.5832890272,-1.131968141,-0.1227839142
0.954,1.664324522,5.087343216,7.249240875,-0.597967267,-1.141305685,-0.1365720183
0.956,1.690948009,5.105826855,7.282261372,-0.6099402308,-1.152371049,-0.150709182
0.958,1.709373832,5.118917942,7.30173111,-0.6198711395,-1.16507709,-0.165614292
0.96,1.773203254,5.139929771,7.357975483,-0.6280043721,-1.178446293,-0.1817760468
0.962,1.878308773,5.176445961,7.441590786,-0.6338512301,-1.193054676,-0.1990897059
0.964,1.956081867,5.201067924,7.481018543,-0.6368532181,-1.209408402,-0.217817083
0.966,1.996151209,5.201796055,7.498562813,-0.6380923986,-1.226163626,-0.2371204346
0.968,2.112164736,5.190399647,7.516739845,-0.6376385689,-1.242150784,-0.2563365102
0.97,2.181117773,5.184098244,7.517438889,-0.6346191764,-1.257178068,-0.2771059275
0.972,2.200357676,5.183599949,7.511443615,-0.6289643049,-1.271803975,-0.2988178134
0.974,2.223188639,5.17138958,7.501608372,-0.6206740141,-1.287546873,-0.3199537694
0.976,2.248567104,5.153997898,7.493630886,-0.6103416085,-1.303743482,-0.3411944211
0.978,2.24912262,5.147255898,7.474975586,-0.5998347402,-1.318858027,-0.3634124696
0.98,2.226626635,5.146144867,7.466365814,-0.5886122584,-1.332593799,-0.3853861392
0.982,2.178033829,5.180956364,7.454700947,-0.5761506557,-1.344496965,-0.4066442549
0.984,2.163151503,5.189959049,7.449481964,-0.5631828308,-1.353747129,-0.4282514453
0.986,2.126491785,5.216371536,7.441887856,-0.5503371954,-1.359105349,-0.4506091177
0.988,2.080273867,5.266400814,7.437520504,-0.5384689569,-1.360955358,-0.4723384678
0.99,2.041296482,5.321007729,7.427101135,-0.527333796,-1.359506726,-0.4931776822
0.992,2.015007973,5.377654552,7.40686512,-0.5164778233,-1.355126023,-0.5136504173
0.994,1.978434205,5.424944878,7.374456882,-0.5070181489,-1.349244237,-0.5336693525
0.996,1.94090271,5.480030537,7.343744755,-0.4996877611,-1.341163397,-0.5544387698
0.998,1.857670665,5.533516884,7.319840908,-0.4951324463,-1.329993248,-0.5752081871
1.0,1.796771765,5.579361439,7.289654732,-0.4939107299,-1.317234874,-0.5947034955
1.002,1.793668866,5.673482418,7.196960926,-0.4949928224,-1.302574158,-0.612418592
1.004,1.731103659,5.738872528,7.131474495,-0.4976457357,-1.286499619,-0.6297322512
1.006,1.682443857,5.778386593,7.106680393,-0.5021835566,-1.269866705,-0.6468888521
1.008,1.641972303,5.812413216,7.053634167,-0.5087809563,-1.25108695,-0.6630156636
1.01,1.593436956,5.835062027,7.019598007,-0.5161985755,-1.231137753,-0.6790552735
1.012,1.539787769,5.865018368,7.017318726,-0.523947835,-1.210403323,-0.694745779
1.014,1.493953109,5.897866726,7.016160011,-0.5324650407,-1.189948082,-0.7102791667
1.016,1.445149779,5.923206806,7.022758961,-0.5409822464,-1.17122066,-0.7267027497
1.018,1.442717195,5.969501495,7.044220448,-0.5482428074,-1.153173923,-0.7438069582
1.02,1.447591782,6.025152206,7.048779011,-0.554351449,-1.135738134,-0.7608588338
1.022,1.457321882,6.058067799,7.064935207,-0.5593605638,-1.119157434,-0.7779107094
1.024,1.489519,6.09655714,7.066658497,-0.564247489,-1.104531646,-0.7952592969
1.026,1.530957937,6.136970997,7.060998917,-0.57002455,-1.091633677,-0.8121191263
1.028,1.580833912,6.174483299,7.055386543,-0.5752081871,-1.079433799,-0.828437984
1.03,1.62882328,6.207494736,7.057780743,-0.5798507333,-1.068473101,-0.8439190388
1.032,1.680269957,6.220404148,7.057503223,-0.5845806003,-1.058001161,-0.8578118682
1.034,1.75635767,6.235640526,7.049123764,-0.5890311599,-1.047756076,-0.8719839454
1.036,1.813157678,6.246194363,7.051651955,-0.5927312374,-1.038837433,-0.8869065046
1.038,1.870273829,6.251337528,7.063804626,-0.5945638418,-1.031123042,-0.9018115997
1.04,1.931565285,6.274436474,7.085170746,-0.5956110358,-1.024176598,-0.9167167544
1.042,1.977696776,6.291703701,7.10353899,-0.5963615775,-1.018207669,-0.9322501421
1.044,2.025360584,6.327013016,7.126896858,-0.5950874686,-1.012936711,-0.948359549
1.046,2.084631443,6.36438179,7.153932095,-0.5923647285,-1.008887529,-0.9621825814
1.048,2.155346632,6.411700726,7.171208382,-0.5874603987,-1.00534451,-0.9753772616
1.05,2.212242365,6.469611645,7.184846401,-0.5778959394,-1.004541755,-0.991486609
1.052,2.251928806,6.518903732,7.19698,-0.5651550889,-1.006426692,-1.007508755
1.054,2.285275221,6.568482876,7.225557327,-0.55114007,-1.00876534,-1.022239327
1.056,2.307713509,6.621116638,7.258070469,-0.5362698436,-1.01161027,-1.035817981
1.058,2.306372881,6.65816021,7.277099609,-0.5223421454,-1.013722181,-1.047337174
1.06,2.294507027,6.699751854,7.274839401,-0.5090776086,-1.016776443,-1.057704449
1.062,2.291969299,6.736258984,7.262763023,-0.4957956672,-1.020563841,-1.066972136
1.064,2.289239883,6.793346405,7.25752449,-0.4824962616,-1.023984671,-1.074546814
1.066,2.291538239,6.835685253,7.245754242,-0.4695110321,-1.02822578,-1.081405997
1.068,2.285830498,6.858641148,7.246424675,-0.4588645101,-1.032467008,-1.087357521
1.07,2.29680562,6.900261879,7.273939133,-0.4491604865,-1.035468936,-1.093256831
1.072,2.282880783,6.955289841,7.303138733,-0.4360530674,-1.039518118,-1.101651788
1.074,2.275822639,7.004849911,7.331380844,-0.4212526679,-1.044649363,-1.111373305
1.076,2.26127553,7.059887886,7.379504204,-0.4079706967,-1.048000455,-1.121024966
1.078,2.260251045,7.108490467,7.442873955,-0.397516191,-1.049990058,-1.129053473
1.08,2.255041122,7.159256935,7.491504669,-0.3885102868,-1.052067041,-1.137047052
1.082,2.245847464,7.182260036,7.534418583,-0.3769736588,-1.054807186,-1.147885561
1.084,2.25447607,7.183524609,7.574258327,-0.3646865487,-1.05812335,-1.159875989
1.086,2.259571075,7.173335075,7.617076397,-0.3533768058,-1.060741305,-1.171063542
1.088,2.285763502,7.162129879,7.673952579,-0.3430968225,-1.062434316,-1.180348754
1.09,2.329835892,7.155004978,7.744045258,-0.3332182467,-1.064703226,-1.189808369
1.092,2.374799013,7.134031773,7.83919096,-0.3206867874,-1.069101453,-1.202811122
1.094,2.430813789,7.112905502,7.951603413,-0.3076840937,-1.074372292,-1.217262387
1.096,2.499613523,7.079079628,8.088254929,-0.2970375717,-1.079346538,-1.23071897
1.098,2.5756917,7.044660568,8.245429993,-0.2882760167,-1.085158467,-1.243459821
1.1,2.652976513,7.013679504,8.405687332,-0.2790257931,-1.090376973,-1.256218195
1.102,2.732416153,6.977920055,8.567986488,-0.2698977292,-1.094705462,-1.26930809
1.104,2.817611456,6.939947605,8.734679222,-0.2633527219,-1.098667264,-1.281577826
1.106,2.906599045,6.910087585,8.904553413,-0.2587799728,-1.101861238,-1.29161346
1.108,3.007682323,6.892906666,9.063643456,-0.2550275028,-1.105386853,-1.30138731
1.11,3.121914625,6.885541916,9.222426414,-0.2509783506,-1.109645486,-1.312941432
1.112,3.253902197,6.889410973,9.357095718,-0.246807009,-1.114218235,-1.326485157
1.114,3.41943717,6.91232872,9.479027748,-0.2438399494,-1.118930578,-1.340517521
1.116,3.584895849,6.941729546,9.60293293,-0.2423215061,-1.122421265,-1.351286292
1.118,3.742051125,6.991835117,9.725621223,-0.2401223928,-1.125737309,-1.360396862
1.12,3.901696444,7.037037373,9.85045433,-0.2367015481,-1.128041148,-1.371374965
1.122,4.069797993,7.060136795,9.964963913,-0.2321636975,-1.129280329,-1.384988546
1.124,4.190485001,7.085170746,10.0955534,-0.2268404365,-1.130432248,-1.399684191
1.126,4.282298088,7.104487419,10.18514442,-0.2215171903,-1.131200194,-1.414502144
1.128,4.31410265,7.117176056,10.28946495,-0.2168222517,-1.132160187,-1.42780149
1.13,4.456116676,7.163499355,10.38567352,-0.2123891115,-1.13254416,-1.43951261
1.132,4.602172852,7.249968052,10.38767433,-0.2080606967,-1.131112933,-1.454400301
1.134,4.683959007,7.337864399,10.43803024,-0.204709664,-1.127377987,-1.471487045
1.136,4.751570702,7.422772408,10.51304531,-0.2024058253,-1.12207222,-1.487928033
1.138,4.803218842,7.504472256,10.54235935,-0.2017775178,-1.116452217,-1.500930786
1.14,4.855536461,7.572122574,10.55395699,-0.2024756521,-1.110046864,-1.511577249
1.142,4.881240845,7.653065681,10.57270908,-0.2046573013,-1.100185752,-1.525068641
1.144,4.86559248,7.719020844,10.57366562,-0.2083748579,-1.088282585,-1.539083719
1.146,4.853468418,7.766426086,10.55264568,-0.2121098638,-1.078072429,-1.549206614
1.148,4.820437908,7.797072411,10.5334053,-0.2164557278,-1.067914605,-1.557112932
1.15,4.772736073,7.822182655,10.5032959,-0.2217091769,-1.055889249,-1.565385818
1.152,4.719316483,7.843921661,10.47427845,-0.2269975245,-1.042467713,-1.573169947
1.154,4.667524815,7.852694511,10.46096706,-0.2342057377,-1.02785933,-1.581076264
1.156,4.60021925,7.840962887,10.45326614,-0.2424960434,-1.01433301,-1.588406682
1.158,4.517332077,7.816311836,10.4540329,-0.2493551821,-1.004087925,-1.593590379
1.16,4.419820786,7.776453018,10.45395565,-0.2556209266,-0.9961292148,-1.598547101
1.162,4.301355839,7.726721287,10.45164871,-0.2622706294,-0.9887988567,-1.60402739
1.164,4.17428112,7.664557934,10.43575954,-0.2706482112,-0.9823411107,-1.610362887
1.166,4.066302299,7.583758354,10.4358654,-0.278798908,-0.9774891138,-1.61610508
1.168,3.948670626,7.499942303,10.44609356,-0.2852740586,-0.974260211,-1.620957136
1.17,3.831613302,7.412438869,10.45275879,-0.2916968763,-0.9723229408,-1.626734138
1.172,3.736171007,7.326803207,10.46076584,-0.2984164059,-0.9731082916,-1.632546067
1.174,3.663128614,7.233391285,10.47551346,-0.3055722415,-0.9765815139,-1.637450457
1.176,3.603637457,7.143521786,10.51137924,-0.3125884533,-0.981154263,-1.641325116
1.178,3.566019773,7.054141521,10.56569862,-0.317964077,-0.9855350852,-1.644798279
1.18,3.54775691,6.947820187,10.64839363,-0.3220481575,-0.9907885194,-1.647800207
1.182,3.524504423,6.841881275,10.74684334,-0.3252944648,-0.9989392161,-1.649964452
1.184,3.513098478,6.738126278,10.85982132,-0.327563405,-1.011086702,-1.651797056
1.186,3.531696558,6.635118008,10.99886703,-0.3291167319,-1.023286581,-1.653472543
1.188,3.567236185,6.527656555,11.16305161,-0.3313158453,-1.035835505,-1.654798985
1.19,3.670722961,6.375366688,11.34608364,-0.3334800601,-1.049466491,-1.655968428
1.192,3.762918949,6.231724262,11.55930138,-0.333096087,-1.059432268,-1.656753778
1.194,3.857968807,6.090015888,11.74612617,-0.3307398856,-1.067582965,-1.657713771
1.196,3.96409893,5.954628468,11.92704105,-0.3269350827,-1.076274753,-1.659040213
1.198,4.089095592,5.835426331,12.0994339,-0.3225368559,-1.08327353,-1.660226941
1.2,4.246720314,5.746553421,12.23418808,-0.317597568,-1.088980675,-1.661640763
1.202,4.401844978,5.68350935,12.33850861,-0.310860604,-1.097602606,-1.66286242
1.204,4.561701298,5.622208118,12.42611694,-0.3008424044,-1.10933125,-1.663665295
1.206,4.723443985,5.597614765,12.50026035,-0.2910860181,-1.120099902,-1.664625168
1.208,4.891919136,5.596005917,12.55178452,-0.2842792273,-1.128268123,-1.665340781
1.21,5.041604519,5.600880146,12.58128166,-0.2793050408,-1.134743214,-1.665934205
1.212,5.187067032,5.607794762,12.58990955,-0.2756921947,-1.140223622,-1.667766809
1.214,5.314706326,5.619382858,12.5711298,-0.2732836604,-1.144342542,-1.671344757
1.216,5.428747177,5.633087635,12.54311752,-0.2729345858,-1.146349669,-1.675952435
1.218,5.514172554,5.631698608,12.50676346,-0.2753082216,-1.147152543,-1.680053949
1.22,5.602115631,5.634102345,12.46125507,-0.2807013094,-1.146541715,-1.683614373
1.222,5.666941643,5.636535168,12.42116642,-0.2870019376,-1.143138289,-1.686947942
