Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0.604,-1.751483083,-3.31957984,5.372722626,0.2763554454,-0.86289078,0.07264060527
0.606,-1.69545877,-3.332680941,5.352965832,0.2746450007,-0.8676380515,0.09068730474
0.608,-1.62664938,-3.340562582,5.341866016,0.2736327052,-0.8711462021,0.1075122803
0.61,-1.568968296,-3.344268799,5.350667477,0.2732138336,-0.8732231259,0.123813659
0.612,-1.538274527,-3.357101917,5.356863499,0.2727251351,-0.8727868199,0.139923051
0.614,-1.493225336,-3.381187439,5.372387886,0.2725331485,-0.8719839454,0.1559626162
0.616,-1.473430037,-3.403989792,5.390975952,0.2734058201,-0.8719839454,0.1703790426
0.618,-1.446883202,-3.440716743,5.413223267,0.2746973634,-0.8713381886,0.1831897646
0.62,-1.428495646,-3.512897253,5.44630146,0.2755525708,-0.8701338768,0.1959655732
0.622,-1.455224514,-3.61412406,5.505792618,0.275570035,-0.8693310618,0.2084446698
0.624,-1.484357119,-3.718971014,5.566222191,0.2771582901,-0.868371129,0.220138371
0.626,-1.521716356,-3.839792013,5.607134342,0.280963093,-0.8673413396,0.2318495363
0.628,-1.556355596,-3.96317935,5.623338223,0.284401387,-0.8669224977,0.2438748628
0.63,-1.590745926,-4.094726562,5.626134872,0.286129266,-0.8677079082,0.2563539743
0.632,-1.614630461,-4.232689857,5.608446121,0.2877698839,-0.8692786694,0.2702642381
0.634,-1.632654071,-4.359764576,5.590126038,0.2903355062,-0.871512711,0.2853962481
0.636,-1.661987782,-4.462370396,5.557124138,0.2935818434,-0.8746193647,0.3019768596
0.638,-1.691532254,-4.557899475,5.520186424,0.2955366075,-0.878092587,0.3200759292
0.64,-1.745181561,-4.649367332,5.486485481,0.2953969836,-0.8823512197,0.3397632539
0.642,-1.802469969,-4.718703747,5.443974018,0.2943846881,-0.8866097927,0.3613529801
0.644,-1.84882164,-4.79254055,5.401903152,0.2920808494,-0.8908684254,0.3846531212
0.646,-1.883767486,-4.856561661,5.362561703,0.288607657,-0.8970293999,0.4092797041
0.648,-1.914719701,-4.925294399,5.334444523,0.2843664885,-0.90362674,0.4347789586
0.65,-1.932321906,-4.98236227,5.308921814,0.2785370946,-0.9082169533,0.4609414637
0.652,-1.950402975,-5.038674355,5.279798985,0.2714161575,-0.9122835994,0.4880115092
0.654,-1.982341528,-5.094947338,5.265175343,0.2641032338,-0.917414844,0.5160589218
0.656,-2.015917778,-5.14469862,5.263461113,0.2557605505,-0.9232966304,0.5448394418
0.658,-2.029373407,-5.169225216,5.266477585,0.2463706732,-0.9301034212,0.573602438
0.66,-2.022698164,-5.170048714,5.255674839,0.2381327152,-0.9379224777,0.6033079624
0.662,-2.011522055,-5.139412403,5.246710777,0.2306801677,-0.9464746118,0.6340257525
0.664,-1.993115425,-5.100971222,5.240869045,0.2219535261,-0.9543809295,0.6642025113
0.666,-1.94650507,-5.058440208,5.221897602,0.2130348831,-0.9598088861,0.6941523552
0.668,-1.880865693,-5.021033764,5.211851597,0.2040464431,-0.9661095738,0.723718226
0.67,-1.815465689,-4.975179672,5.215040684,0.195651412,-0.9746791124,0.7527779341
0.672,-1.767868996,-4.959962368,5.232662201,0.1890715212,-0.9825854301,0.7816631794
0.674,-1.730787635,-4.949236393,5.249085903,0.1835562736,-0.9892700911,0.8095186353
0.676,-1.686389565,-4.954484463,5.26845026,0.1797340065,-0.9954659939,0.8353843689
0.678,-1.639673829,-4.982257366,5.308692455,0.1778665036,-1.001784086,0.8600982428
0.68,-1.605580449,-5.028302193,5.352937222,0.1770985574,-1.008451223,0.8843758106
0.682,-1.587805748,-5.059944153,5.380805492,0.1780584902,-1.015589595,0.9062447548
0.684,-1.57268405,-5.088684082,5.410982132,0.1809731871,-1.023234129,0.9258797169
0.686,-1.555072308,-5.125554562,5.437729836,0.1856332123,-1.029814124,0.944607079
0.688,-1.544547319,-5.163775921,5.470865726,0.1935221106,-1.03470099,0.9616938829
0.69,-1.547506571,-5.185869694,5.504604816,0.2039940804,-1.038575649,0.9762324691
0.692,-1.553501725,-5.231139183,5.545497894,0.215199098,-1.040792227,0.9875072837
0.694,-1.563480735,-5.303596973,5.60124445,0.2260724902,-1.042328119,0.9971589446
0.696,-1.577223539,-5.364400387,5.672496319,0.2368062735,-1.043584704,1.006444097
0.698,-1.604670644,-5.440057278,5.736947536,0.2487617731,-1.043148398,1.014961362
0.7,-1.625260711,-5.534015179,5.800441742,0.2612059712,-1.040757298,1.022850156
0.702,-1.64535296,-5.637492657,5.860574722,0.2731963992,-1.036952496,1.030477285
0.704,-1.677981138,-5.767037868,5.91549778,0.2853438854,-1.031925917,1.037685513
0.706,-1.712725759,-5.896248341,5.963103771,0.2972470224,-1.025764942,1.044404984
0.708,-1.756434202,-6.023629189,6.015058041,0.3083996773,-1.019167542,1.050304174
0.71,-1.793419957,-6.151795864,6.0564394,0.3192381859,-1.011749864,1.055540204
0.712,-1.8091259,-6.289951324,6.074664593,0.3302861154,-1.001784086,1.062731028
0.714,-1.828806162,-6.426286221,6.094603062,0.3385764062,-0.9913993478,1.070375562
0.716,-1.859193325,-6.553696156,6.122356892,0.3435331583,-0.9808750153,1.076972842
0.718,-1.860706568,-6.672036648,6.165883064,0.3474252522,-0.9680643082,1.085647106
0.72,-1.846877575,-6.769768238,6.210817814,0.3499734104,-0.9543285966,1.096764922
0.722,-1.808943868,-6.844361782,6.265827179,0.349432379,-0.9408372045,1.109488368
0.724,-1.758148551,-6.896526814,6.327875137,0.3457322717,-0.9268396497,1.12413168
0.726,-1.705054641,-6.933340073,6.385527134,0.3407580853,-0.9122835994,1.140520334
0.728,-1.633506298,-6.958134174,6.424179554,0.3333579004,-0.8981638551,1.157921195
0.73,-1.544413328,-6.969846725,6.475022793,0.3224670291,-0.8845328689,1.176037788
0.732,-1.451010704,-6.967251301,6.529112339,0.3085567653,-0.870762229,1.197941661
0.734,-1.355185151,-6.939421177,6.598669052,0.292796433,-0.8582133055,1.221381426
0.736,-1.240330577,-6.890368462,6.667105198,0.2791305184,-0.8490154147,1.239445567
0.738,-1.130810142,-6.824528217,6.727639675,0.2663023472,-0.8421038985,1.255310655
0.74,-1.029659867,-6.763226986,6.799465656,0.2509783506,-0.8361349106,1.273462057
0.742,-0.9252823591,-6.696160793,6.8842206,0.2346420586,-0.8292931914,1.292835236
0.744,-0.8273115754,-6.620714664,6.998385906,0.2182010561,-0.8220849633,1.312086225
0.746,-0.7227041721,-6.529916763,7.092391491,0.2014109939,-0.8156796098,1.330656528
0.748,-0.6023045182,-6.418998718,7.176006794,0.1844813079,-0.8089775443,1.348633409
0.75,-0.4951783717,-6.302573204,7.236264229,0.1687384248,-0.8030783534,1.367308378
0.752,-0.3611605465,-6.191807747,7.287863731,0.1541300267,-0.7990989685,1.386594296
0.754,-0.2247197777,-6.082335472,7.340019226,0.1406211704,-0.7955908775,1.405792952
0.756,-0.1687050313,-6.033311367,7.36967802,0.129433617,-0.7925888896,1.424991488
0.758,-0.04853525385,-5.956830978,7.41882658,0.1210909411,-0.7910530567,1.443212748
0.76,0.09449435771,-5.909282207,7.479917049,0.1154884398,-0.7907388806,1.461050034
0.762,0.119202517,-5.903411388,7.502882481,0.1122595742,-0.7918733358,1.478084445
0.764,0.161838457,-5.925821781,7.542674065,0.110933125,-0.7948578596,1.493548036
0.766,0.1865849346,-5.988616467,7.589848995,0.113254413,-0.7989244461,1.507737517
0.768,0.1803600043,-6.083321571,7.627993584,0.1195550561,-0.803409934,1.520443559
0.77,0.1110909581,-6.266956806,7.675552368,0.1284213215,-0.8077558279,1.531299472
0.772,0.04923436418,-6.395717144,7.716340065,0.1396263391,-0.8104785681,1.540148377
0.774,-0.00041180267,-6.510332584,7.735934258,0.1523846984,-0.8100072742,1.547216892
0.776,-0.03716758639,-6.57143259,7.734899521,0.1670454592,-0.8069704175,1.551667571
0.778,-0.1174595356,-6.721922398,7.744888306,0.1837482601,-0.802903831,1.554111004
0.78,-0.2280620784,-6.935581207,7.765392303,0.2018996924,-0.7968300581,1.556065798
0.782,-0.264118731,-7.006545067,7.763199329,0.2209761292,-0.7883477807,1.556851149
0.784,-0.3413940072,-7.145600319,7.769356728,0.2410474271,-0.7782772183,1.557165265
0.786,-0.4211783707,-7.269782543,7.780552387,0.2618517578,-0.764698565,1.559189916
0.788,-0.4997752309,-7.398686409,7.786681175,0.2835636437,-0.7478212118,1.562226772
0.79,-0.6069588661,-7.580530643,7.818907261,0.3053453565,-0.7327415943,1.564408422
0.792,-0.6863027215,-7.690970898,7.846249104,0.3252595663,-0.7177666426,1.566886783
0.794,-0.749356389,-7.78544569,7.894573689,0.3450515866,-0.6987251043,1.571354866
0.796,-0.8058691621,-7.884489059,7.972940445,0.3632030189,-0.6789854169,1.576328993
0.798,-0.8272829056,-7.922221661,8.021925926,0.377218008,-0.6627364159,1.581198454
0.8,-0.8699284196,-7.990561962,8.184981346,0.3895574808,-0.6488610506,1.587918043
0.802,-0.8757990003,-7.996997356,8.251233101,0.4018445909,-0.6353347301,1.596330523
0.804,-0.8716522455,-7.978964329,8.396866798,0.4112519324,-0.6222447753,1.607011914
0.806,-0.8378652334,-7.930055618,8.543077469,0.4173082113,-0.6099750996,1.619264126
0.808,-0.7803756595,-7.851056576,8.677907944,0.4216541052,-0.5989795327,1.631813049
0.81,-0.6636439562,-7.69368124,8.878006935,0.4243768156,-0.5897641778,1.646072388
0.812,-0.6189585924,-7.645614624,8.940437317,0.4251621962,-0.582224369,1.661361456
0.814,-0.5012021661,-7.544206142,9.061775208,0.4235914052,-0.5763251781,1.676406145
0.816,-0.377058059,-7.442845345,9.199346542,0.4201182127,-0.5723457932,1.691695333
0.818,-0.2583248019,-7.344798088,9.32699585,0.4152312875,-0.5688202381,1.707385778
0.82,-0.09358455986,-7.214065075,9.498669624,0.4088084698,-0.5661324263,1.724193335
0.822,0.008887276985,-7.125154018,9.597990036,0.4014780819,-0.5647187233,1.74206543
0.824,0.05556463078,-7.094689846,9.640406609,0.3931179643,-0.5628861189,1.760408878
0.826,0.1509208977,-7.034547806,9.717298508,0.3830823302,-0.5615073442,1.77765274
0.828,0.2502706945,-6.997763157,9.795196533,0.3736400902,-0.5606346726,1.79381454
0.83,0.349735409,-6.952924252,9.863881111,0.3659955561,-0.5586973429,1.810185671
0.832,0.4854866266,-6.859512329,9.969839096,0.358787328,-0.556009531,1.82568419
0.834,0.5247420073,-6.81780529,10.0011549,0.3517536521,-0.5520825386,1.839891195
0.836,0.6053595543,-6.742292404,10.06166077,0.3457322717,-0.5470036268,1.852928758
0.838,0.6888022423,-6.679861069,10.11500359,0.3398156166,-0.5408426523,1.864238501
0.84,0.7542405725,-6.644302368,10.17175579,0.3345621526,-0.5332679152,1.873890162
0.842,0.8083303571,-6.624670029,10.26838684,0.3317870796,-0.5248379707,1.882232904
0.844,0.8300505877,-6.634582043,10.30814934,0.3303384781,-0.5153957009,1.888795257
0.846,0.8331342936,-6.645729542,10.32676697,0.3297625184,-0.505237937,1.893978953
0.848,0.8311901689,-6.690557957,10.35823631,0.3298323154,-0.4951150119,1.89767909
0.85,0.8200907111,-6.789860249,10.3791132,0.329867214,-0.4843637645,1.899808288
0.852,0.8039537668,-6.876606941,10.38127708,0.3308271468,-0.4720941186,1.901623487
0.854,0.7929883599,-6.964081764,10.37215996,0.3327993751,-0.4579394758,1.903630614
0.856,0.7775601149,-7.043713093,10.34699345,0.3348588645,-0.4430343807,1.905393362
0.858,0.7680886388,-7.080267429,10.33468628,0.337284863,-0.4281292558,1.906737328
0.86,0.7549875379,-7.147573471,10.30292988,0.3414213061,-0.4116359055,1.906964183
0.862,0.7765928507,-7.252343178,10.25938416,0.346570015,-0.3942000568,1.905794859
0.864,0.8035515547,-7.302094936,10.25023842,0.3515093029,-0.3757344782,1.904695272
0.866,0.8146893978,-7.320750713,10.24845695,0.3570070863,-0.3568674624,1.90361321
0.868,0.8426727653,-7.359977245,10.23673534,0.3620685637,-0.3387509584,1.901274443
0.87,0.8857014179,-7.398782253,10.23820972,0.3672870994,-0.3203377426,1.898743629
0.872,0.9144030809,-7.442691803,10.26437378,0.3735179007,-0.3014881611,1.897399783
0.874,0.9547693729,-7.50039196,10.30225945,0.3795218468,-0.2821324766,1.895287991
0.876,0.9979894161,-7.542827129,10.32066631,0.3851243556,-0.2628814876,1.892844439
0.878,1.041085124,-7.574229717,10.33730125,0.3893131316,-0.2443286479,1.891849637
0.88,1.090846181,-7.602921486,10.3506031,0.3913202584,-0.2260375917,1.891116619
0.882,1.163840532,-7.60192585,10.33604717,0.3924547434,-0.2078512609,1.890505791
0.884,1.240301847,-7.619719028,10.35029697,0.3916518688,-0.1906772256,1.889947176
0.886,1.268486381,-7.623195648,10.37237072,0.387550354,-0.1757895648,1.889091969
0.888,1.307847023,-7.597290516,10.40278721,0.3814417124,-0.1627868563,1.889057159
0.89,1.34580946,-7.569125175,10.43661213,0.3742334843,-0.1518087387,1.89029634
0.892,1.378772855,-7.54143858,10.52470016,0.3649832606,-0.1416683793,1.891762376
0.894,1.423228383,-7.515647888,10.61487484,0.3536386192,-0.1302713752,1.892984152
0.896,1.473937631,-7.495000362,10.71279812,0.3414562047,-0.1205848008,1.8947469
0.898,1.54364717,-7.45889616,10.84101295,0.3285931349,-0.1150695607,1.897661567
0.9,1.620615959,-7.401090145,10.97795105,0.3148399293,-0.1118756011,1.901693344
0.902,1.762410164,-7.294759274,11.20484447,0.3007202148,-0.1111949235,1.906492949
0.904,1.807220101,-7.249010563,11.28531837,0.2867750525,-0.1121897623,1.911606789
0.906,1.905018449,-7.147793293,11.4349184,0.2738246918,-0.1138652787,1.917471051
0.908,1.983452559,-7.017702103,11.57033443,0.2606649101,-0.1167450696,1.923649549
0.91,2.065583229,-6.888127804,11.69777203,0.2464753985,-0.1213876456,1.929321885
0.912,2.134861708,-6.768848419,11.79862595,0.2321811467,-0.1286482215,1.93478477
0.914,2.2011621,-6.650872231,11.90491867,0.2184628546,-0.1360309571,1.94047451
0.916,2.272901773,-6.512295723,11.99716282,0.2056172341,-0.143134445,1.946583152
0.918,2.351824284,-6.382855415,12.07568264,0.1931381375,-0.1517040133,1.952866316
0.92,2.417856455,-6.262886524,12.12892056,0.1807986498,-0.1608669907,1.957945228
0.922,2.508366585,-6.064148903,12.20967197,0.1688257009,-0.1702917814,1.961278796
0.924,2.573010206,-5.992743969,12.22493744,0.1579522938,-0.1794896573,1.963896871
0.926,2.672187805,-5.849896431,12.22053242,0.1481609941,-0.1882861257,1.965589762
0.928,2.740843773,-5.717143059,12.2380867,0.1391376406,-0.197222203,1.966270447
0.93,2.805190325,-5.547183514,12.26938343,0.1304109991,-0.2055997849,1.965921402
0.932,2.811501503,-5.514852047,12.27123165,0.1221206859,-0.2134363204,1.964839339
0.934,2.807498217,-5.460637569,12.2645092,0.1143190637,-0.2207143307,1.962186456
0.936,2.789752483,-5.4375,12.2580452,0.1073551998,-0.2268404365,1.957002759
0.938,2.758599043,-5.435134888,12.23874664,0.101682879,-0.2309070528,1.950161099
0.94,2.72646904,-5.443859577,12.21287155,0.09716247767,-0.232879281,1.942952871
0.942,2.702402592,-5.440372944,12.18552971,0.0927991569,-0.2336821258,1.935290933
0.944,2.681400537,-5.437739849,12.15161705,0.08881980181,-0.2340137511,1.926476955
0.946,2.674447775,-5.436542511,12.119133,0.08531169593,-0.234153375,1.916266799
0.948,2.669688225,-5.435575008,12.09437656,0.08229227364,-0.2338915765,1.905794859
0.95,2.679983139,-5.451788425,12.08149624,0.08012806624,-0.2328269184,1.895863891
0.952,2.698466301,-5.449796677,12.05807114,0.0779813081,-0.229877308,1.8851825
0.954,2.716365576,-5.453809738,12.04597569,0.0761487186,-0.225531444,1.87483263
0.956,2.771001339,-5.459488869,12.0051403,0.07415904105,-0.2202780098,1.864954114
0.958,2.829256773,-5.46310854,11.94310188,0.07143632323,-0.213401407,1.853976011
0.96,2.87449789,-5.477292061,11.87660027,0.06845181435,-0.2046049535,1.843835592
0.962,2.908533573,-5.509508133,11.79722786,0.06595598906,-0.1944122314,1.835283518
0.964,2.947223902,-5.542720795,11.7229023,0.06274458766,-0.1845685691,1.825806379
0.966,2.986201763,-5.583431721,11.65297222,0.05733406544,-0.1751961559,1.815316916
0.968,2.999829292,-5.639264107,11.5961237,0.05164429173,-0.165387392,1.805054426
0.97,3.004637003,-5.704731464,11.56799698,0.04680972919,-0.1544441879,1.795507431
0.972,2.99431324,-5.765419483,11.56865788,0.04138175771,-0.1421047002,1.786571383
0.974,2.982801676,-5.818953991,11.59896851,0.03537782282,-0.1288751066,1.777879596
0.976,2.988404274,-5.866799831,11.66955948,0.02946115844,-0.1152789965,1.769920945
0.978,3.010584116,-5.906533718,11.75831699,0.02263692021,-0.1018574163,1.762276411
0.98,3.045357466,-5.925993919,11.87805557,0.01480039209,-0.0881914869,1.75410831
0.982,3.090741873,-5.928732872,12.00719929,0.006248278543,-0.07379251719,1.745730639
0.984,3.164732456,-5.915593624,12.14365959,-0.002268928103,-0.05876523629,1.737579942
0.986,3.244104862,-5.862614632,12.29131413,-0.01078613475,-0.04349360615,1.729848146
0.988,3.310529709,-5.780819416,12.43244839,-0.02024581842,-0.02750638872,1.722605109
0.99,3.394058704,-5.687330723,12.5632,-0.03042108938,-0.0105766952,1.715868115
0.992,3.474523067,-5.575904369,12.69059086,-0.04213224724,0.006091198884,1.709968925
0.994,3.546703339,-5.44453001,12.80804062,-0.05543165654,0.0226543732,1.704401255
0.996,3.613894224,-5.297400951,12.92531872,-0.06745697558,0.03981095925,1.698344946
0.998,3.670722961,-5.147954941,13.03265572,-0.07805112749,0.05689773336,1.692410827
1.0,3.737425566,-4.915228844,13.15865707,-0.08834856749,0.07300712168,1.686214924
1.002,3.731631517,-4.843431473,13.19420624,-0.09728465229,0.08873254061,1.679896832
1.004,3.704759121,-4.69373703,13.29051113,-0.1050164625,0.1045801267,1.673229694
1.006,3.835329056,-4.511633873,13.29528904,-0.1122770309,0.1205149814,1.666405439
1.008,3.847960949,-4.322051048,13.27922916,-0.1177399084,0.1355248094,1.659842968
1.01,3.838077545,-4.121695042,13.30316067,-0.1215621829,0.149208203,1.651814461
1.012,3.820954323,-3.930244923,13.29216671,-0.1262571216,0.1614080518,1.642861009
1.014,3.802557468,-3.751474619,13.23392105,-0.1303935498,0.17362535,1.633837581
1.016,3.750976562,-3.577301264,13.1766901,-0.131754905,0.1846034676,1.625756741
1.018,3.680529594,-3.433610916,13.10900116,-0.1332558841,0.1925447285,1.61804235
1.02,3.603924751,-3.301652193,13.0201292,-0.1360658705,0.1998751014,1.60860014
1.022,3.489893913,-3.126971245,12.89120483,-0.1381602585,0.2063328177,1.595597506
1.024,3.451327801,-3.074030399,12.84224892,-0.1390154809,0.2124240249,1.580832005
1.026,3.386387587,-2.987446547,12.73884773,-0.1390503794,0.2177647352,1.567253351
1.028,3.332422256,-2.913350821,12.6350069,-0.1387536824,0.2208714187,1.554145932
1.03,3.296930552,-2.839235783,12.53934383,-0.1386315078,0.2221455127,1.543447018
1.032,3.269962311,-2.775483131,12.44396877,-0.1379508227,0.2217091769,1.532468915
1.034,3.270201921,-2.743209124,12.36422253,-0.136397481,0.2205921561,1.519152045
1.036,3.286693096,-2.753648043,12.30688667,-0.1345125288,0.2182359695,1.505835176
1.038,3.364322662,-2.784035206,12.26778412,-0.1324879378,0.2147453129,1.494752288
1.04,3.395293951,-2.797940731,12.26396275,-0.1297652274,0.2111324817,1.484856367
1.042,3.46198678,-2.830683947,12.25634003,-0.1270774156,0.2071182281,1.471050739
1.044,3.549748898,-2.843650818,12.25448227,-0.1244070679,0.203592658,1.454697013
1.046,3.652661085,-2.872429132,12.26138687,-0.1217367128,0.2012190074,1.441415071
1.048,3.759873629,-2.901398897,12.27600098,-0.1197121367,0.1986708343,1.430018067
1.05,3.855162859,-2.930004835,12.2959013,-0.11730358,0.1957386732,1.417155027
1.052,3.95067215,-2.970993757,12.31845474,-0.1134813055,0.1932952106,1.400888562
1.054,4.054053783,-2.979459524,12.37430668,-0.1087689176,0.19228293,1.383522511
1.056,4.154035568,-2.97606945,12.45088291,-0.1043357849,0.1928239763,1.368250847
1.058,4.255559444,-2.967335224,12.53447914,-0.09936159104,0.1943075061,1.353520274
1.06,4.355828762,-2.944820404,12.61440754,-0.09482374042,0.1968033314,1.341512442
1.062,4.464515686,-2.920763254,12.6972847,-0.08981464058,0.200660497,1.328422427
1.064,4.556567669,-2.898171663,12.78619671,-0.08429940045,0.20696114,1.312679529
1.066,4.640499115,-2.851819754,12.88451195,-0.08047713339,0.2136457562,1.300601959
1.068,4.717659473,-2.787281752,12.97487831,-0.07766715437,0.2210808545,1.290304422
1.07,4.768799782,-2.709489346,13.06565666,-0.07492698729,0.2310641408,1.278855085
1.072,4.794111252,-2.594241858,13.15474033,-0.07161086053,0.2452187538,1.264735341
1.074,4.819058418,-2.46536684,13.24363136,-0.06805038452,0.2617295682,1.249516129
1.076,4.821644306,-2.294861555,13.31447124,-0.06503096968,0.2753780484,1.238258719
1.078,4.818091393,-2.096104383,13.37769794,-0.06253514439,0.2894628644,1.22832787
1.08,4.806177616,-1.877245784,13.41811275,-0.05962044746,0.3059213161,1.216703892
1.082,4.776030064,-1.653454781,13.43085861,-0.05560619012,0.3265161812,1.20218277
1.084,4.740538597,-1.417013049,13.44594193,-0.05112069473,0.3500432372,1.186492324
1.086,4.680501461,-1.172287345,13.45003128,-0.04771730304,0.3691022396,1.174414635
1.088,4.610696316,-0.9293237329,13.43560886,-0.04412192479,0.3888418972,1.161935449
1.09,4.516929626,-0.6872699857,13.41849518,-0.03918264061,0.4114090204,1.14643693
1.092,4.428200722,-0.4380910397,13.39270496,-0.03370230645,0.4316373765,1.131601691
1.094,4.347630978,-0.1914307922,13.35318089,-0.02926917188,0.450923264,1.117045641
1.096,4.253404617,0.06089891493,13.30611134,-0.02651155181,0.4679227769,1.103850961
1.098,4.13733387,0.3170689046,13.24250221,-0.02317797206,0.4839972556,1.091860533
1.1,4.017058372,0.5795596242,13.1554203,-0.01898918301,0.5015901923,1.078142285
1.102,3.903180838,0.8202438951,13.06530285,-0.01317723561,0.5210505724,1.061509252
1.104,3.796935797,1.045241475,12.96489906,-0.00701622339,0.5406506658,1.044003606
1.106,3.688497543,1.25671649,12.86370087,-0.0007330382941,0.5571614504,1.027091384
1.108,3.568701267,1.450484037,12.75063705,0.00591666624,0.5698674321,1.012325883
1.11,3.458385944,1.599384189,12.65496445,0.01146681327,0.5813691616,0.9981014132
1.112,3.319445848,1.707247853,12.57272816,0.01846558414,0.5942497253,0.9809448719
1.114,3.183828592,1.796235442,12.49213123,0.02951351739,0.6083344817,0.9597565532
1.116,3.047991276,1.846820235,12.41983509,0.04221951589,0.622890532,0.9372417927
1.118,2.921606064,1.866988897,12.35491371,0.05434955284,0.6360852718,0.9164025784
1.12,2.824162006,1.867515683,12.28853703,0.06527531147,0.6455624104,0.898460567
1.122,2.744521141,1.866615415,12.20352364,0.0782431066,0.6544635892,0.8778831363
1.124,2.690680504,1.853236556,12.11856842,0.09457939118,0.6650402546,0.8527853489
1.126,2.656472206,1.83346045,12.04002857,0.108158052,0.6731211543,0.8330979943
1.128,2.625998735,1.80668366,11.97572994,0.11969468,0.6789505482,0.8165697455
1.13,2.594357014,1.776507258,11.90960121,0.1325926632,0.6850941181,0.7981564999
1.132,2.575768232,1.761203527,11.85127926,0.1457349956,0.6907663941,0.7783470154
1.134,2.579436302,1.762534618,11.78846455,0.1589645892,0.695915103,0.755779922
1.136,2.606921673,1.790431857,11.74658585,0.1728923172,0.7008369565,0.7323750854
1.138,2.636504412,1.818147182,11.7098484,0.1861219108,0.7050606608,0.7111693025
1.14,2.677694321,1.846073151,11.68930626,0.1968731433,0.7089876533,0.6940301657
1.142,2.731966019,1.880482674,11.69369316,0.2066120803,0.7124782801,0.67788589
1.144,2.774391413,1.924516797,11.71622753,0.21879448,0.7157944441,0.6561740041
1.146,2.835970163,1.969527841,11.73772717,0.2303834558,0.7184123993,0.6353347301
1.148,2.894906044,2.023263216,11.75115299,0.2407681644,0.7204195261,0.618021071
1.15,2.956618786,2.10272193,11.77266312,0.250995785,0.7240847349,0.5992937088
1.152,3.0245471,2.204054117,11.80724525,0.2608394623,0.7293556333,0.579990387
1.154,3.088529825,2.314742804,11.84348297,0.272428453,0.7349755764,0.5576152205
1.156,3.157990217,2.440725803,11.87518215,0.2822022736,0.7397927046,0.5371425152
1.158,3.224357605,2.56742692,11.91365337,0.2899515331,0.7439466119,0.5205968022
1.16,3.281531334,2.707851887,11.95804119,0.298800379,0.7475419641,0.5024977326
1.162,3.339528322,2.840854406,12.01044559,0.3068114221,0.7515387535,0.4840845168
1.164,3.377720594,2.960736752,12.0460434,0.3141767085,0.7569493055,0.4627042413
1.166,3.409687996,3.074423075,12.08572006,0.3206518888,0.7610333562,0.4429471195
1.168,3.43052721,3.185293913,12.11945915,0.3251897395,0.7642796636,0.4270296991
1.17,3.45480442,3.300876141,12.13698483,0.3289247453,0.7668627501,0.4091749787
1.172,3.461077213,3.400944233,12.14854336,0.3323281407,0.769498229,0.3905523121
1.174,3.4716115,3.503665209,12.16896057,0.3359409869,0.7730935812,0.3722263575
1.176,3.48221302,3.622350693,12.1906147,0.3386636972,0.77675879,0.3534117043
1.178,3.46410346,3.714776278,12.22655582,0.3413514793,0.7814188004,0.3340734839
1.18,3.51323247,3.835348368,12.23615265,0.3446501791,0.7864627838,0.3148399293
1.182,3.535575151,3.973350048,12.23392105,0.3466398418,0.7923096418,0.2950130105
1.184,3.532357454,4.102119446,12.28211117,0.3480710089,0.7997447848,0.2708576322
1.186,3.546885252,4.229912758,12.32094574,0.3495894372,0.8065515757,0.2480636388
1.188,3.558434963,4.353740692,12.33678532,0.3514918685,0.8131139874,0.2302787453
1.19,3.56146121,4.465933323,12.35429096,0.3522598147,0.8208283186,0.2110452056
1.192,3.556720734,4.566556454,12.36606121,0.3497290611,0.8284030557,0.1905899495
1.194,3.564238548,4.663225174,12.3613596,0.3467969298,0.8362047076,0.1680577546
1.196,3.585106373,4.761205196,12.35883141,0.345610112,0.8431685567,0.1481435448
1.198,3.617073774,4.854732513,12.33720589,0.3444930911,0.8482125401,0.1318421662
1.2,3.651406527,4.908285618,12.3056221,0.3421543539,0.8531169295,0.1138478294
1.202,3.683077097,4.965287209,12.2762785,0.3396061659,0.8570089936,0.09578366578
1.204,3.707459688,5.005461693,12.24922466,0.3373197913,0.8617388606,0.0748571679
1.206,3.735491037,5.035169125,12.20578384,0.3351206779,0.867149353,0.05497787148
1.208,3.752049208,5.06563282,12.17730236,0.3323281407,0.872490108,0.03645992652
1.21,3.768856525,5.060087681,12.15543842,0.3296228945,0.8781449795,0.01883210242
1.212,3.790270329,5.064129353,12.1400671,0.3282091618,0.8826653361,0.004084070213
1.214,3.813819647,5.068428993,12.10620403,0.3257308006,0.8879711628,-0.01391027402
1.216,3.832877398,5.057339191,12.07530975,0.3225193918,0.8935911059,-0.03227113932
1.218,3.859041214,5.051487923,12.05172157,0.3202504516,0.897779882,-0.04607669264
1.22,3.870868683,5.041958809,12.03320026,0.31744048,0.9010611176,-0.05768313259
1.222,3.874306917,5.03328228,11.99767971,0.3128328025,0.9036616683,-0.06998769939
1.224,3.867325306,5.028187275,11.95135689,0.3065321743,0.9062970877,-0.08477064222
1.226,3.845988035,5.06071949,11.90159607,0.299236685,0.9089500308,-0.1008974835
1.228,3.816424608,5.10249424,11.85002422,0.2934247553,0.9100320935,-0.1134463996
1.23,3.769843102,5.141586304,11.79174042,0.2878920734,0.909840107,-0.1239358261
